"탄소중립 
,원자력에너지 기술 분야,송준호(건설환경공학부),http://systemreliability.wordpress.com,,4
,,박현선(공과대학교 원자핵공학과 원자력미래기술정책연구소),https://anergz.com/,,45
,,이강근(자연과학대학지구환경과학부),http://snuwater.snu.ac.kr/,,70
,,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,
,,이강근(자연과학대학 지구환경과학부),http://snuwater.snu.ac.kr/,,70
,,윤용태(전기공학부),https://www.epnel.snu.ac.kr/,,28
,,김민수(기계공학부),https://reflab.snu.ac.kr/,,12
,,하정익(전기정보공학부),https://eecl.snu.ac.kr/,,29
,,안성훈(기계공학부),http://fab.snu.ac.kr/,,16
,"저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",김호경(건설환경공학부),http://bridge.snu.ac.kr,,1
,,강종헌(화학생물공학부),https://jonghunkanglab.wordpress.com/,,35
,,이종민(화학생물공학부),http://epel.snu.ac.kr/,,40
,,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
,,임영섭(조선해양공학과),https://asopel.snu.ac.kr/,,31
,,권민상(재료공학부),http://kwonlab.snu.ac.kr/main/,,23
,,한정우(재료공학부),http://ccel.snu.ac.kr/Welcome.html,,26
,,이 경우(재료공학부),http://mpadl.snu.ac.kr,,
,,남기태(재료공학부),https://www.nkitae.org/,,25
,기타,송준호(건설환경공학부),http://systemreliability.wordpress.com,,4
,,김종성(자연과학대학 지구환경과학부),https://benthos.snu.ac.kr/,,71
,,송영근(환경대학원 환경설계학과),http://landscape.snu.ac.kr,,83
,,남성현(자연과학대학 지구환경과학부),http://ool.snu.ac.kr/,,66
,,이동근(농업생명과학대학조경지역시스템공학부),https://www.snulecca.com/,,56
,,김재영(건설환경공학부),http://waste.snu.ac.kr,,5
,,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
,,김도만(국제농업기술대학원),http://snufoods.snu.ac.kr,,47
,,정동화(국제농업기술대학원),https://chung1.snu.ac.kr/main/main.html,,46
,,문일경(산업공학과),http://scm.snu.ac.kr/,,17
,,이호원(기계공학부),http://3dprinting.snu.ac.kr,,15
"탄소중립 
 정책연구",에너지 전환 부문,송성진(기계공학부),https://www.tml.snu.ac.kr/,,10
,,윤순진(환경대학원 환경계획학과),https://ecodemo.snu.ac.kr/,,78
,,주병기(사회과학대학 경제학부),https://bgju.blogspot.com/,,62
,,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
,,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
,,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
,,조흥식(법학전문대학원),http://www.ecoecho.net,,59
,,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
,,김병연(사회과학대학 경제학부),https://sites.google.com/view/byung-yeonkim/,,63
,,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
,,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
,수송 부문,송성진(기계공학부),https://www.tml.snu.ac.kr/,,10
,,송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
,,허성호(환경대학원 환경계획학과),https://snu-shur.tistory.com/,,81
,,김정훈(자연과학대학지구환경과학부),https://faa.snu.ac.kr/,,72
,,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
,건물 부문,박주영(건설환경공학부),sites.google.com/view/selab-snu,,3
,,안창범(건축학과),https://cem.snu.ac.kr/,,8
,,송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
,,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
,,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
,,여명석(건측학과),aeprl.snu.ac.kr,,9
,농업 부문,김태윤(국제농업기술대학원),https://www.snuciad.org/,,48
,,이요한(농업생명과학대학 농림생물자원학부),https://www.pelab.snu.ac.kr/,,52
,,최혜영(농생대 농림생물자원학부),https://www.forest.landscape.snu.ac.kr/,,55
,,김학관(국제농업기술대학원 국제농업기술학과),http://welab.snu.ac.kr/,,47
,,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
,,남성현(자연과학대학 지구환경과학부),http://ool.snu.ac.kr/,,66
,,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
,,김재영(건설환경공학부),http://waste.snu.ac.kr,,59
,,조흥식(법학전문대학원),http://www.ecoecho.net,,
,"도시 관리 및 계획
 (탄소중립 도시 등)",김영오(건설환경공학부),http://ccawr.snu.ac.kr/,,2
,,송재민(환경대학원),https://sites.google.com/snu.ac.kr/snscity/home,,79
,,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
,,이동근(농업생명과학대학조경지역시스템공학부),https://www.snulecca.com/,,56
,,최혜영(농생대 농림생물자원학부),https://www.forest.landscape.snu.ac.kr/,,55
,,이요한(농업생명과학대학농림생물자원학부),https://www.pelab.snu.ac.kr/,,52
,,허은녕(공과대학 에너지시스템공학부),https://enecon.snu.ac.kr/,,18
,,윤제용(화학생물공학부),http://env.snu.ac.kr/frontpage.asp?catalogid=weel&language=ko,,44
,,조흥식(법학전문대학원),http://www.ecoecho.net,,59
,,김호(보건대학원),https://hosting03.snu.ac.kr/~hokim/,,60
"기후과학
 연구",기후모델,김영오(건설환경공학부),http://ccawr.snu.ac.kr/,,2
,,허창회(자연과학대학지구환경과학부),http://cpl.snu.ac.kr/,,
,,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
,,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
,,김정훈(자연과학대학지구환경과학부),https://faa.snu.ac.kr/,,72
,,김대현(자연과학대학 지구환경과학부),https://sites.google.com/snu.ac.kr/tropicalconvectionandwaves,,64
,탄소순환,박상욱(기계공핚과),https://www.hydrogen.snu.ac.kr,,11
,,오능환(환경대학원 환경계획학과),https://sites.google.com/site/snubgc11,,82
,,안진호(자연과학대학지구환경과학부),https://sites.google.com/view/LICP,,74
,,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
,,김종성(자연과학대학지구환경과학부),https://benthos.snu.ac.kr/,,7
,,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
,,김규범(자연과학대학지구환경과학부),https://embl.snu.ac.kr/,,69
,,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
,,이현우(자연과학대학지구환경과학부),https://sites.google.com/view/volcanochem/,,68
,,조용채(에너지자원공학과),http://sail.snu.ac.kr/,,22
,,김현석(농업생명과학대학 농림생물자원학부),https://calslab.snu.ac.kr/treephys/,,53
,,민경진(농업생명과학대학 농생명공학부),https://kjmin.weebly.com/,,51
,,류영렬(농업생명과학대학 조경.지역시스템공학부),https://www.environment.snu.ac.kr/,,54
,,김준(농업생명과학대학조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
,온실가스 감시 기술,김재영(건설환경공학부),http://waste.snu.ac.kr,,5
,,안진호(자연과학대학지구환경과학부),https://sites.google.com/view/LICP,,74
,,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
,,김준(농업생명과학대학 조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
,,류영렬(농업생명과학대학 조경.지역시스템공학부),https://www.environment.snu.ac.kr/,,54
,,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
,,김상우(지구과학대학지구환경과학부),http://air.snu.ac.kr/,,67
,,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
,,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
,기타,문주혁(건설환경공학부),https://sites.google.com/view/moonslab,,7
,,정훈영(에너지자원공학과),https://petro.modoo.at/,,19
,,이 경우(재료공학부),http://mpadl.snu.ac.kr,,
,,남성현(자연과학대학지구환경과학부),http://ool.snu.ac.kr/,,66
,,박현우(데이터사이언스대학원 데이터 사이언스학과),https://hyunwoopark.com/,,58
,,민경진(농업생명과학대학 농생명과학부),https://kjmin.weebly.com/,,51
,,윤순진(환경대학원 환경계획학과),https://ecodemo.snu.ac.kr/,,78
,,허은녕(공과대학 에너지스템공학부),https://enecon.snu.ac.kr/,,18
,,김병연(사회과학대학 경제학부),https://sites.google.com/view/byung-yeonkim/,,63
,,이 경우(재료공학부),http://mpadl.snu.ac.kr,,
,,김태윤(국제농업기술대학원),https://www.snuciad.org/,,48
,,김준(농업생명과학대학조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
,,박현우(데이터사이언스대학원 데이터 사이언스학과),https://hyunwoopark.com/,,58
,,조흥식(법학전문대학원),http://www.ecoecho.net,,59
,,김호(보건대학원),https://hosting03.snu.ac.kr/~hokim/,,60
,,주병기(사회과학대학 경제학부),https://bgju.blogspot.com/,,62
