"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",강진수(에너지자원공학과),https://eee.snu.ac.kr/,,20
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",하정익(전기정보공학부),https://eecl.snu.ac.kr/,,29
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",윤용태(전기공학부),https://www.epnel.snu.ac.kr/,,28
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",박상욱(기계공학부),https://www.hydrogen.snu.ac.kr,,11
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",김진영(재료공학부),http://solarmat.snu.ac.kr/,,
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",이윤석(기계공학부),https://recl.snu.ac.kr,,14
"탄소중립 
 기술개발","무탄소 전력 공급 분야
 (태양, 풍력, 수소 암모니아 발전, 연료전지 등)",안성훈(기계공학부),http://fab.snu.ac.kr/,,16
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,김민수(기계공학부),https://reflab.snu.ac.kr/,,12
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,김성우(공학전문대학원),https://aril.snu.ac.kr/,,
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,강종헌(화학생물공학부),https://jonghunkanglab.wordpress.com/,,35
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,정택동(자연과학대학 화학부),https://echem.snu.ac.kr/,,75
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,정인(화학생물공학부),http://inchung.snu.ac.kr/,,42
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,이규태(화학생물공학부),http://electrochem.snu.ac.kr/,,41
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,성영은(화학생물공학부),https://peel.snu.ac.kr/,,38
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,최장욱(화학생물공학부),https://mest.snu.ac.kr/,,37
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,이종찬(화학생물공학부),http://pcl.snu.ac.kr/,,39
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,하정익(전기정보공학부),https://eecl.snu.ac.kr/,,29
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,박정원(화학생물공학부),https://parklab.snu.ac.kr/,,34
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,한정우(재료공학부),http://ccel.snu.ac.kr/Welcome.html,,26
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,강진수(에너지자원공학과),https://eee.snu.ac.kr/,,20
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,이윤석(기계공학부),https://recl.snu.ac.kr,,14
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,강기석(재료공학부),http://energylab.snu.ac.kr/main/main.html,,27
"탄소중립 
 기술개발",친환경 자동차 및 배터리 분야,안성훈(기계공학부),http://fab.snu.ac.kr/,,16
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",송준호(건설환경공학부),http://systemreliability.wordpress.com,,4
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",하정익(전기정보공학부),https://eecl.snu.ac.kr/,,29
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",윤용태(전기공학부),https://www.epnel.snu.ac.kr/,,28
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",안성훈(기계공학부),http://fab.snu.ac.kr/,,16
"탄소중립 
 기술개발","전력시스템
 (전략망, 전력 저장 등)",이윤석(기계공학부),https://recl.snu.ac.kr,,14
"탄소중립 
 기술개발",원자력에너지 기술 분야,송준호(건설환경공학부),http://systemreliability.wordpress.com,,4
"탄소중립 
 기술개발",원자력에너지 기술 분야,박현선(공과대학교 원자핵공학과 원자력미래기술정책연구소),https://anergz.com/,,45
"탄소중립 
 기술개발",원자력에너지 기술 분야,이강근(자연과학대학지구환경과학부),http://snuwater.snu.ac.kr/,,70
"탄소중립 
 기술개발",기타,강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,
"탄소중립 
 기술개발",기타,이강근(자연과학대학 지구환경과학부),http://snuwater.snu.ac.kr/,,70
"탄소중립 
 기술개발",기타,윤용태(전기공학부),https://www.epnel.snu.ac.kr/,,28
"탄소중립 
 기술개발",기타,김민수(기계공학부),https://reflab.snu.ac.kr/,,12
"탄소중립 
 기술개발",기타,하정익(전기정보공학부),https://eecl.snu.ac.kr/,,29
"탄소중립 
 기술개발",기타,안성훈(기계공학부),http://fab.snu.ac.kr/,,16
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",김호경(건설환경공학부),http://bridge.snu.ac.kr,,1
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",강종헌(화학생물공학부),https://jonghunkanglab.wordpress.com/,,35
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",이종민(화학생물공학부),http://epel.snu.ac.kr/,,40
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",강상규(조선해양공학과),https://sites.google.com/view/ihes-snu/home,,33
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",임영섭(조선해양공학과),https://asopel.snu.ac.kr/,,31
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",권민상(재료공학부),http://kwonlab.snu.ac.kr/main/,,23
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",한정우(재료공학부),http://ccel.snu.ac.kr/Welcome.html,,26
"탄소중립 
 기술개발","저탄소 공정기술 개발
 (석유화학, 철강 공정 등)",이 경우(재료공학부),http://mpadl.snu.ac.kr,,
